TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19940212,19940218,23.176,22.161,1.717,24.026,1.878,174.318,401.935,6.97,99.61,12.313,2.137
19940219,19940225,24.261,22.653,1.369,25.621,1.846,207.845,398.888,6.998,99.68,6.031,1.083
19940226,19940304,24.268,22.276,1.846,25.953,2.821,258.172,373.256,10.355,99.926,1.072,2.161
19940305,19940311,24.401,22.689,1.461,25.851,2.273,234.701,378.212,10.897,100.061,1.164,2.137
19940312,19940318,25.469,23.934,1.054,26.818,1.777,184.726,409.505,8.212,99.604,6.166,1.661
19940319,19940325,22.317,21.14,2.548,23.4,2.705,183.918,373.379,9.138,99.673,3.965,2.0
19940326,19940401,22.095,20.536,1.932,23.529,2.672,187.207,374.006,7.856,100.116,2.183,2.263
19940402,19940408,22.036,20.674,1.945,23.323,2.255,162.652,378.693,8.799,99.908,5.797,2.425
19940409,19940415,19.721,17.638,2.247,21.962,2.839,187.356,346.044,7.931,100.363,0.045,1.445
19940416,19940422,20.446,19.114,1.817,21.893,2.249,148.867,367.95,7.155,99.955,2.929,2.143
19940423,19940429,24.184,22.842,1.39,25.643,2.04,144.747,395.711,7.71,100.006,2.849,2.192
19940430,19940506,24.634,23.339,1.232,26.041,1.805,137.507,394.171,7.839,100.119,2.604,2.005
19940507,19940513,19.797,19.057,1.478,20.601,1.578,92.528,378.483,6.915,100.306,8.644,3.11
19940514,19940520,20.048,18.711,1.705,21.628,2.271,123.885,369.992,5.886,100.123,0.302,1.368
19940521,19940527,21.122,20.284,0.855,22.125,1.431,95.71,386.985,4.772,99.756,8.804,2.241
19940528,19940603,17.392,16.512,1.497,18.525,1.836,91.987,358.099,4.61,100.332,10.762,1.789
19940604,19940610,16.833,15.813,1.437,18.144,2.047,109.171,341.205,5.29,100.672,4.519,2.315
19940611,19940617,20.587,19.489,1.267,21.999,2.069,105.661,365.483,6.344,100.15,1.84,2.218
19940618,19940624,16.317,15.634,1.42,17.196,1.513,92.969,347.624,5.273,99.793,8.648,2.579
19940625,19940701,13.245,12.022,2.053,14.819,2.527,121.525,299.076,6.522,100.525,6.061,2.896
19940702,19940708,12.809,12.301,1.094,13.462,1.396,81.473,334.42,4.935,100.723,8.583,3.141
19940709,19940715,13.396,11.73,2.032,15.488,2.801,137.543,302.575,5.8,101.017,0.0,2.226
19940716,19940722,22.142,21.219,1.44,23.233,1.664,124.879,364.497,10.158,99.601,3.076,3.951
19940723,19940729,17.375,15.985,1.91,19.017,2.365,118.191,347.09,5.966,100.165,4.189,2.101
19940730,19940805,16.208,14.801,2.235,17.816,2.741,135.773,329.293,5.925,100.579,3.154,1.844
19940806,19940812,15.215,13.656,2.483,16.91,3.353,145.151,309.205,6.622,100.405,6.811,2.341
19940813,19940819,16.697,15.254,2.141,18.265,2.527,131.852,348.218,5.648,100.57,4.987,2.573
19940820,19940826,19.242,17.666,2.038,20.956,2.702,167.18,348.394,8.334,100.209,0.032,2.337
19940827,19940902,20.77,19.314,1.967,22.352,2.458,144.144,382.839,7.18,99.956,5.202,2.198
19940903,19940909,16.456,15.0,2.932,17.967,3.101,192.438,317.442,7.143,100.692,3.351,2.663
19940910,19940916,20.975,19.508,2.142,22.352,2.718,168.245,369.809,7.351,99.93,10.606,2.401
19940917,19940923,26.95,24.991,1.927,28.752,2.89,235.07,387.312,14.484,99.757,0.0,2.952
19940924,19940930,21.848,20.308,1.883,23.256,2.621,182.718,371.41,9.531,99.968,6.916,2.745
19941001,19941007,22.163,20.433,1.652,23.627,2.885,220.1,370.685,7.972,99.972,6.458,1.911
19941008,19941014,24.022,22.584,2.492,25.239,2.676,204.527,383.14,9.865,99.751,6.984,2.859
19941015,19941021,23.229,21.998,1.895,24.27,2.227,168.863,403.822,6.726,99.43,13.037,2.643
19941022,19941028,21.505,19.962,1.278,22.812,2.219,211.782,371.739,7.516,99.813,9.951,2.582
19941029,19941104,21.663,20.089,2.39,22.862,2.764,223.456,368.155,8.942,99.958,2.578,2.425
19941105,19941111,22.452,20.75,1.943,23.669,2.628,208.374,380.832,7.418,99.69,22.361,2.009
19941112,19941118,24.599,23.192,1.564,25.603,2.16,206.964,407.989,7.548,99.521,8.604,2.028
19941119,19941125,23.114,20.81,1.876,24.759,3.429,316.679,350.836,12.197,100.152,0.0,2.56
19941126,19941202,24.862,22.46,2.086,26.579,3.059,282.915,380.249,12.33,99.476,3.826,2.575
19941203,19941209,24.528,23.038,2.311,25.592,3.098,246.202,387.689,11.152,99.592,9.994,2.435
19941210,19941216,28.417,26.507,1.033,29.713,2.137,269.9,420.218,11.376,99.412,5.158,1.784
19941217,19941223,26.298,24.147,1.662,27.707,2.787,281.387,393.292,11.473,99.447,1.354,1.619
19941224,19941231,26.888,25.344,0.995,27.9,1.914,233.443,416.82,9.514,99.549,6.345,1.351
19950101,19950107,27.162,25.736,0.917,28.096,1.899,253.818,416.555,8.521,99.328,5.555,1.746
19950108,19950114,25.039,23.79,1.39,25.931,1.886,223.027,400.851,8.436,99.563,5.375,2.168
19950115,19950121,25.464,23.734,1.191,26.701,1.96,231.578,406.289,7.884,99.717,4.783,1.539
19950122,19950128,26.563,24.275,1.646,28.197,2.66,276.107,398.845,11.242,99.583,2.185,1.524
19950129,19950204,25.115,23.211,1.852,26.475,2.798,273.379,380.152,11.611,99.565,3.6,2.276
19950205,19950211,23.858,22.381,1.588,24.913,2.13,219.366,389.414,8.308,99.87,8.041,2.11
19950212,19950218,23.886,22.518,1.185,25.026,1.591,186.663,396.851,7.26,99.583,12.148,1.753
19950219,19950225,24.427,22.514,1.585,26.046,2.197,214.474,391.312,8.097,99.615,6.636,1.547
19950226,19950304,25.101,23.566,0.86,26.4,1.338,194.918,408.33,6.318,99.774,6.81,1.53
19950305,19950311,23.78,22.312,1.763,25.022,2.038,202.522,385.157,7.972,99.916,3.249,2.043
19950312,19950318,23.587,21.36,1.975,25.575,3.008,237.731,363.361,9.9,99.878,0.661,1.571
19950319,19950325,24.501,22.656,1.474,26.198,2.149,203.656,386.829,8.255,99.624,5.002,1.63
19950326,19950401,23.39,21.758,1.633,24.893,2.336,187.702,382.618,9.098,99.612,1.65,2.554
19950402,19950408,23.858,21.733,1.936,25.901,2.731,205.575,371.527,10.163,99.891,0.141,2.069
19950409,19950415,18.814,17.577,2.125,20.142,2.094,142.757,355.998,6.656,100.181,6.138,2.33
19950416,19950422,18.178,16.784,1.343,19.694,1.85,147.055,349.116,5.956,100.051,7.256,2.108
19950423,19950429,19.904,17.651,2.807,22.354,3.419,182.686,345.166,7.501,99.924,0.756,1.66
19950430,19950506,20.872,19.225,2.073,22.663,2.418,135.186,364.421,7.161,99.916,3.385,2.03
19950507,19950513,18.391,16.459,2.305,20.492,2.924,144.591,342.614,6.324,100.21,0.454,1.396
19950514,19950520,16.07,15.188,1.253,17.112,1.848,118.416,336.306,5.577,100.512,1.805,1.963
19950521,19950527,14.158,12.181,2.413,16.525,3.44,152.737,299.022,6.035,100.654,0.0,1.61
